Name,Ratings,Details,Price
"OnePlus 7 (Mirror Grey, 256 GB)",4.6,"8 GB RAM | 256 GB ROM |
16.28 cm (6.41 inch) Display
48 MP + 5 MP | 16MP Front Camera
3700 mAh Battery
1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
","₹34,421"
"Samsung Galaxy S9 (Midnight Black, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB
14.73 cm (5.8 inch) Quad HD+ Display
12MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 9810 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹26,999"
"Nokia 6.1 Plus (Black, 64 GB)",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB
14.73 cm (5.8 inch) Full HD+ Display
16MP + 5MP | 16MP Front Camera
3060 mAh Battery
Qualcomm Snapdragon 636 Octacore Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹8,999"
"Redmi Note 7S (Ruby Red, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
48MP + 5MP | 13MP Front Camera
4000 mAh Battery
Qualcomm Snapdragon 660 AIE Processor
Splash Proof - Protected by P2i
Quick Charge 4.0 Support
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹9,999"
"OPPO A5s (Black, 32 GB)",4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.75 cm (6.2 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
4230 mAh Battery
MTK MT6765 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹8,490"
"OPPO A5s (Red, 32 GB)",4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.75 cm (6.2 inch) HD+ Display
13MP + 2MP | 8MP Front Camera
4230 mAh Battery
MTK MT6765 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹8,490"
"Lenovo A6 Note (Black, 32 GB)",4.1,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.46 cm (6.088 inch) HD+ Display
13MP + 2MP | 5MP Front Camera
4000 mAh Battery
MediaTek P22 Octa Core Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹7,499"
"Lava Z62 (Midnight Blue, 16 GB)",4.1,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
15.24 cm (6 inch) Display
8MP Rear Camera | 5MP Front Camera
3380 mAh Battery
MTK 6761 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹5,549"
"Vivo V7 (Gold, 32 GB)",4.4,"4 GB RAM | 32 GB ROM | Expandable Upto 256 GB
14.48 cm (5.7 inch) HD Display
16MP Rear Camera | 24MP Front Camera
3000 mAh Li-ion Battery
Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹18,990"
"Samsung Galaxy A71 (Prism Crush Black, 128 GB)",4.7,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB
17.02 cm (6.7 inch) Full HD+ Display
64MP + 12MP + 5MP + 5MP | 32MP Front Camera
4500 mAh Lithium-ion Battery
Qualcomm SM7150 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹29,999"
"Redmi Note 6 Pro (Red, 64 GB)",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
15.9 cm (6.26 inch) Full HD+ Display
12MP + 5MP | 20MP + 2MP Dual Front Camera
4000 mAh Li-polymer Battery
Qualcomm Snapdragon 636 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹11,999"
"OPPO A83 (Champagne, 16 GB)",4.2,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
14.48 cm (5.7 inch) HD Display
13MP Rear Camera | 8MP Front Camera
3180 mAh Battery
MT6763T Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹8,990"
"Vivo V9 Youth (Black, 32 GB)",4.4,"4 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 2MP | 16MP Front Camera
3260 mAh Li-ion Battery
Qualcomm Snapdragon 450 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹8,990"
"Samsung Galaxy S9 (Coral Blue, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB
14.73 cm (5.8 inch) Quad HD+ Display
12MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 9810 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹26,999"
