Name,Ratings,Details,Price
"Redmi Note 4 (Gold, 32 GB)",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
13.97 cm (5.5 inch) Full HD Display
13MP Rear Camera | 5MP Front Camera
4100 mAh Li-Polymer Battery
Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹10,999"
Itel It 2190,4.1,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
4.57 cm (1.8 inch) QVGA Display
0.3MP Rear Camera | 0MP Front Camera
1000 mAh Battery
1 Year Brand Warranty
",₹877
"Google Pixel 3a (Clearly White, 64 GB)",4.5,"4 GB RAM | 64 GB ROM |
14.22 cm (5.6 inch) Full HD+ Display
12.2MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon 670 Processor
eSIM Compatible
Brand Warranty of 1 Year Available for Mobile
","₹30,999"
"Meizu C9 Pro (Gold, 32 GB)",4.2,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
13.84 cm (5.45 inch) Full HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Quad Core Processor
1 Year
","₹4,250"
"Meizu C9 Pro (Black, 32 GB)",4.2,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
13.84 cm (5.45 inch) Full HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Battery
Quad Core Processor
1 Year
","₹4,250"
"Tecno Spark Go Plus (Hillier Purple, 32 GB)",4.2,"2 GB RAM | 32 GB ROM | Expandable Upto 128 GB
16.56 cm (6.52 inch) HD+ Display
8MP Rear Camera | 8MP Front Camera
4000 mAh Li-ion Battery
Helio A22 (MT6761) Processor
Finger Print Sensor
Brand Warranty of 13 Months Available for Mobile and 6 Months for Accessories, 1 Time Screen Replacement
","₹6,299"
"Redmi Note 6 Pro (Black, 64 GB)",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
15.9 cm (6.26 inch) Full HD+ Display
12MP + 5MP | 20MP + 2MP Dual Front Camera
4000 mAh Li-polymer Battery
Qualcomm Snapdragon 636 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹10,999"
"Lava Z62 (Space Blue, 16 GB)",4.1,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
15.24 cm (6 inch) Display
8MP Rear Camera | 5MP Front Camera
3380 mAh Battery
MTK 6761 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹5,549"
"Samsung Galaxy M30s (Black, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
16.26 cm (6.4 inch) Full HD Display
48MP Rear Camera | 16MP Front Camera
6000 mAh Battery
Exynos 9611 Processor
1 Year Manufacturer Warranty
","₹13,880"
"Samsung Galaxy A71 (Prism Crush Blue, 128 GB)",4.7,"8 GB RAM | 128 GB ROM | Expandable Upto 512 GB
17.02 cm (6.7 inch) Full HD+ Display
64MP + 12MP + 5MP + 5MP | 32MP Front Camera
4500 mAh Lithium-ion Battery
Qualcomm SM7150 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹29,999"
"Realme X2 Pro (Lunar White, 128 GB)",4.6,"8 GB RAM | 128 GB ROM |
16.51 cm (6.5 inch) Full HD+ Display
64MP + 13MP + 8MP + 2MP | 16MP Front Camera
4000 mAh Battery
Qualcomm Snapdragon 855 Plus Processor
90 Hz Ultra Smooth Display
50W Super Vooc Flash Charge
20X Hybrid Zoom
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹29,999"
"Meizu C9 (Gold, 16 GB)",4.1,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
13.84 cm (5.45 inch) Full HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Quad Core Processor
1 Year
","₹3,650"
"Mi A3 (Kind of Grey, 128 GB)",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
15.44 cm (6.08 inch) HD+ Display
48MP + 8MP + 2MP | 32MP Front Camera
4030 mAh Battery
Qualcomm Snapdragon 665 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹13,999"
