Name,Ratings,Details,Price
"Realme C3 (Frozen Blue, 32 GB)",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.56 cm (6.52 inch) HD+ Display
12MP + 2MP | 5MP Front Camera
5000 mAh Battery
Helio G70 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹6,999"
"Realme C3 (Blazing Red, 32 GB)",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
16.56 cm (6.52 inch) HD+ Display
12MP + 2MP | 5MP Front Camera
5000 mAh Battery
Helio G70 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹6,999"
"Realme 5s (Crystal Blue, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 Processor
HD+ Mini Drop Display
48 MP AI Quad camera
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹9,999"
"Realme 5i (Forest Green, 64 GB)",4.4,"4 GB RAM | 64 GB ROM |
16.56 cm (6.52 inch) HD+ Display
12MP + 8MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 2 GHz Processor
Sunrise Design
Reverse Charging
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹8,999"
"Realme 5i (Aqua Blue, 64 GB)",4.4,"4 GB RAM | 64 GB ROM |
16.56 cm (6.52 inch) HD+ Display
12MP + 8MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 2 GHz Processor
Sunrise Design
Reverse Charging
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹8,999"
"Realme 5i (Forest Green, 128 GB)",4.4,"4 GB RAM | 128 GB ROM |
16.56 cm (6.52 inch) HD+ Display
12MP + 8MP + 2MP + 2MP | 8MP Front Camera
5000 mAh Battery
SM6125 Processor
Sunrise Design
Reverse Charging
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹9,999"
"Redmi 8 (Ruby Red, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
15.8 cm (6.22 inch) HD+ Display
12MP + 2MP | 8MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 439 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹7,999"
"Realme 5s (Crystal Purple, 128 GB)",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 Processor
HD+ Mini Drop Display
48 MP AI Quad camera
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹10,999"
"Realme 5s (Crystal Purple, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 Processor
HD+ Mini Drop Display
48 MP AI Quad camera
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹9,999"
"Realme 5s (Crystal Blue, 128 GB)",4.4,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 Processor
HD+ Mini Drop Display
48 MP AI Quad camera
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹10,999"
"Realme C2 (Diamond Blue, 32 GB)",4.4,"2 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.49 cm (6.1 inch) HD+ Display
13MP + 2MP | 5MP Front Camera
4000 mAh Battery
MediaTek P22 Octa Core 2.0 GHz Processor
Dual Nano SIM slots and Memory Card Slot
Face Unlock
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹5,999"
"Realme C2 (Diamond Sapphire, 32 GB)",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
15.49 cm (6.1 inch) HD+ Display
13MP + 2MP | 5MP Front Camera
4000 mAh Battery
MediaTek P22 Octa Core 2.0 GHz Processor
Dual Nano SIM slots and Memory Card Slot
Face Unlock
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹6,999"
"Redmi 8 (Sapphire Blue, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
15.8 cm (6.22 inch) HD+ Display
12MP + 2MP | 8MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 439 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹7,999"
"Realme 5s (Crystal Red, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.51 cm (6.5 inch) HD+ Display
48MP + 8MP + 2MP + 2MP | 13MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 665 Processor
HD+ Mini Drop Display
48 MP AI Quad camera
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹9,999"
