Name,Ratings,Details,Price
"Lava Z25 (Gold, 32 GB)",4.2,"4 GB RAM | 32 GB ROM | Expandable Upto 128 GB
13.97 cm (5.5 inch) HD Display
13MP Rear Camera | 8MP Front Camera
3020 mAh Battery
Mediatek MT6750 Octa Core 1.5GHz Processor
Brand Warranty of 2 Year Available for Mobile and 6 Months for Accessories
","₹18,000"
Lava KKT Pearl,4,"Expandable Upto 32 GB
6.1 cm (2.4 inch) QVGA Display
0.3MP Rear Camera
1750 mAh Li-Ion Battery
0 0 0 0 Processor Processor
Brand Warranty of 2 Year Available for Mobile and 6 Months for Accessories T &C
","₹1,249"
Lava KKT Pearl,4,"Expandable Upto 32 GB
6.1 cm (2.4 inch) QVGA Display
0.3MP Rear Camera
1750 mAh Li-Ion Battery
Brand Warranty of 2 Year Available for Mobile and 6 Months for Accessories T &C
","₹1,299"
Forme Surprise S11,4.2,"32 MB ROM | Expandable Upto 32 GB
6.1 cm (2.4 inch) QVGA Display
1.3MP Rear Camera
1050 mAh Li-Ion Battery
1 Year Manufacturer Warranty
",₹895
"Realme 3 Pro (Carbon Grey, 128 GB)",4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 5MP | 25MP Front Camera
4045 mAh Battery
Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor
Dual Nano SIM Slot and Memory Card Slot
VOOC Flash Charge 3.0
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹12,999"
"Realme 3 Pro (Nitro Blue, 64 GB)",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 5MP | 25MP Front Camera
4045 mAh Battery
Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor
Dual Nano SIM Slot and Memory Card Slot
VOOC Flash Charge 3.0
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹11,999"
"Realme 3 Pro (Carbon Grey, 64 GB)",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 5MP | 25MP Front Camera
4045 mAh Battery
Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor
Dual Nano SIM Slot and Memory Card Slot
VOOC Flash Charge 3.0
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹9,999"
"Redmi 4A (Dark Grey, 32 GB)",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
12.7 cm (5 inch) HD Display
13MP Rear Camera | 5MP Front Camera
3120 mAh Li-polymer Battery
Qualcomm Snapdragon 425 1.4 GHz Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹6,999"
"Samsung Galaxy A2 Core (Gold, 16 GB)",4.2,"1 GB RAM | 16 GB ROM | Expandable Upto 256 GB
12.7 cm (5 inch) Quad HD Display
5MP Rear Camera | 5MP Front Camera
2600 mAh Lithium-ion Battery
Exynos 7870 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹5,290"
Zen Atom 301,4,"4 KB ROM | Expandable Upto 16 GB
7.11 cm (2.8 inch) Display
1.3MP Rear Camera
1000 mAh Battery
1 Year Manufacturer Warranty
","₹1,059"
Lava KKT Ultra+ Union,4,"Expandable Upto 32 GB
6.1 cm (2.4 inch) QVGA Display
0.3MP Rear Camera
1750 $mAh Li-Ion Battery
Brand Warranty of 1 Year
","₹1,259"
"Karbonn K9 SMART PLUS (Black, 8 GB)",4,"1 GB RAM | 8 GB ROM |
13.84 cm (5.45 inch) Display
5MP Rear Camera
2800 mAh Battery
1 Year Manufacturer Warranty
","₹3,299"
