Name,Ratings,Details,Price
"Redmi Note 5 Pro (Red, 64 GB)",4.5,"4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
15.21 cm (5.99 inch) Full HD+ Display
12MP + 5MP | 20MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 636 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹12,999"
"Tecno Camon i Sky (midnight black, 16 GB)",4.1,"2 GB RAM | 16 GB ROM |
13.84 cm (5.45 inch) Display
13MP Rear Camera
3050 mAh Battery
12 Months
","₹5,340"
"Google Pixel 3 XL (Clearly White, 64 GB)",4.6,"4 GB RAM | 64 GB ROM |
16.0 cm (6.3 inch) Quad HD+ Display
12.2MP Rear Camera | 8MP + 8MP Dual Front Camera
3430 mAh Battery
Qualcomm Snapdragon 845 64-bit Processor
Brand Warranty of 1 Year Available for Mobile
","₹54,999"
"LG G8X (Aurora Black, 128 GB)",5,"6 GB RAM | 128 GB ROM | Expandable Upto 2 TB
16.26 cm (6.4 inch) Full HD+ Display
12MP + 13MP | 32MP Front Camera
4000 mAh Battery
Qualcomm Snapdragon™ 855 Octa-core (up to 2.84 GHz x 1 + 2.42 GHz x 3 + 1.79 GHz x 4) Processor
1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
","₹49,990"
"Vivo Y71 (Matte Black, 16 GB)",4.3,"3 GB RAM | 16 GB ROM | Expandable Upto 256 GB
15.24 cm (6 inch) HD+ Display
13MP Rear Camera | 5MP Front Camera
3360 mAh Li-ion Battery
Qualcomm Snapdragon 425 Processor
Brand Warranty of 1 Year Available for Mobile
","₹11,990"
"Vivo V11 (Nebula Purple, 64 GB)",4.5,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 5MP | 25MP Front Camera
3315 mAh Battery
MediaTek P60 Octa Core 2.0 GHz Processor
Brand Warranty 1 Year for Mobile
","₹24,990"
"OPPO A7 (Glaze Blue, 64 GB)",4.3,"3 GB RAM | 64 GB ROM | Expandable Upto 256 GB
15.75 cm (6.2 inch) HD+ Display
13MP + 2MP | 16MP Front Camera
4230 mAh Battery
Qualcomm Snapdragon 450 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
","₹12,990"
"Samsung Galaxy A50s (Prism Crush Violet, 128 GB)",4.3,"6 GB RAM | 128 GB ROM |
16.26 cm (6.4 inch) Full HD+ Display
48MP + 8MP + 5MP | 32MP Front Camera
4000 mAh Li-ion Battery
Exynos 9611 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
","₹21,999"
"Asus Zenfone 2 Laser ZE500KL (Black, 8 GB)",4.1,"2 GB RAM | 8 GB ROM | Expandable Upto 128 GB
12.7 cm (5 inch) HD Display
13MP Rear Camera | 5MP Front Camera
2070 mAh Li-Polymer Battery
Qualcomm Snapdragon 410 MSM8916 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹11,549"
MTR Ferrari,4.2,"64 MB RAM | 64 MB ROM |
4.5 cm (1.77 inch) Display
0.3MP Rear Camera
800 mAh Battery
12 Months
","₹1,199"
